Handle,Title,Vendor,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Price,Variant SKU,Status,Image Src,Type,Metafield: custom.breadCrumbs [single_line_text_field],ID (Ref),Handle (Ref),Import Result,Import Comment
S-4206,S-4206,Arka,FALSE,Size,20x14x12,,,,,1.94,S-4206,draft,https://img.uline.com/is/image/uline/S-4206?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4206,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-19774,S-19774,Arka,FALSE,Size,20x14x12,,,,,4.84,S-19774,draft,https://img.uline.com/is/image/uline/S-19774?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-19774,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4207,S-4207,Arka,FALSE,Size,20x14x14,,,,,3,S-4207,draft,https://img.uline.com/is/image/uline/S-4207?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4207,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-18164,S-18164,Arka,FALSE,Size,20x14x14,,,,,5.2,S-18164,draft,https://img.uline.com/is/image/uline/S-18164?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-18164,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4641,S-4641,Arka,FALSE,Size,20x14x14,,,,,3.56,S-4641,draft,https://img.uline.com/is/image/uline/S-4641?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Multi-Depth Boxes",8.19258E+12,s-4641,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-16759,S-16759,Arka,FALSE,Size,20x14x16,,,,,3.19,S-16759,draft,https://img.uline.com/is/image/uline/S-16759?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-16759,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4901,S-4901,Arka,FALSE,Size,20x14x18,,,,,3.41,S-4901,draft,https://img.uline.com/is/image/uline/S-4901?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4901,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-21562,S-21562,Arka,FALSE,Size,20x14x20,,,,,3.61,S-21562,draft,https://img.uline.com/is/image/uline/S-21562?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-21562,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13316,S-13316,Arka,FALSE,Size,20x15x6,,,,,2.59,S-13316,draft,https://img.uline.com/is/image/uline/S-13316?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-13316,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-23988,S-23988,Arka,FALSE,Size,20x15x8,,,,,2.64,S-23988,draft,https://img.uline.com/is/image/uline/S-23988?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-23988,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15038,S-15038,Arka,FALSE,Size,20x15x9,,,,,2.67,S-15038,draft,https://img.uline.com/is/image/uline/S-15038?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-15038,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11378,S-11378,Arka,FALSE,Size,20x15x10,,,,,2.69,S-11378,draft,https://img.uline.com/is/image/uline/S-11378?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-11378,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4926,S-4926,Arka,FALSE,Size,20x15x12,,,,,2.9,S-4926,draft,https://img.uline.com/is/image/uline/S-4926?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4926,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4642,S-4642,Arka,FALSE,Size,20x15x15,,,,,2.36,S-4642,draft,https://img.uline.com/is/image/uline/S-4642?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4642,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4201,S-4201,Arka,FALSE,Size,20x20x20,,,,,3.3,S-4201,draft,https://img.uline.com/is/image/uline/S-4201?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Cube Boxes",8.19258E+12,s-4201,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4646,S-4646,Arka,FALSE,Size,20x18x22,,,,,4.72,S-4646,draft,https://img.uline.com/is/image/uline/S-4646?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4646,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-14286,S-14286,Arka,FALSE,Size,20x18x18,,,,,4.2,S-14286,draft,https://img.uline.com/is/image/uline/S-14286?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-14286,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4821,S-4821,Arka,FALSE,Size,20x16x4,,,,,2.53,S-4821,draft,https://img.uline.com/is/image/uline/S-4821?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4821,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4902,S-4902,Arka,FALSE,Size,20x16x6,,,,,2.61,S-4902,draft,https://img.uline.com/is/image/uline/S-4902?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4902,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4364,S-4364,Arka,FALSE,Size,20x20x10,,,,,3.21,S-4364,draft,https://img.uline.com/is/image/uline/S-4364?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4364,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4643,S-4643,Arka,FALSE,Size,20x16x8,,,,,2.69,S-4643,draft,https://img.uline.com/is/image/uline/S-4643?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4643,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-23962,S-23962,Arka,FALSE,Size,20x16x8,,,,,4.74,S-23962,draft,https://img.uline.com/is/image/uline/S-23962?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-23962,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-22197,S-22197,Arka,FALSE,Size,20x16x9,,,,,2.76,S-22197,draft,https://img.uline.com/is/image/uline/S-22197?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-22197,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4644,S-4644,Arka,FALSE,Size,20x16x10,,,,,2.82,S-4644,draft,https://img.uline.com/is/image/uline/S-4644?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4644,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-21043,S-21043,Arka,FALSE,Size,20x16x10,,,,,5.12,S-21043,draft,https://img.uline.com/is/image/uline/S-21043?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-21043,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4339,S-4339,Arka,FALSE,Size,20x16x12,,,,,2.99,S-4339,draft,https://img.uline.com/is/image/uline/S-4339?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4339,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-21540,S-21540,Arka,FALSE,Size,20x16x12,,,,,5.5,S-21540,draft,https://img.uline.com/is/image/uline/S-21540?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-21540,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4200,S-4200,Arka,FALSE,Size,20x16x14,,,,,2.36,S-4200,draft,https://img.uline.com/is/image/uline/S-4200?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4200,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4861,S-4861,Arka,FALSE,Size,20x16x14,,,,,2.67,S-4861,draft,https://img.uline.com/is/image/uline/S-4861?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Multi-Depth Boxes",8.19258E+12,s-4861,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13317,S-13317,Arka,FALSE,Size,20x16x14,,,,,5.88,S-13317,draft,https://img.uline.com/is/image/uline/S-13317?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-13317,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4645,S-4645,Arka,FALSE,Size,20x16x16,,,,,3.58,S-4645,draft,https://img.uline.com/is/image/uline/S-4645?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4645,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4995,S-4995,Arka,FALSE,Size,20x16x16,,,,,6.25,S-4995,draft,https://img.uline.com/is/image/uline/S-4995?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-4995,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-22652,S-22652,Arka,FALSE,Size,20x16x18,,,,,3.82,S-22652,draft,https://img.uline.com/is/image/uline/S-22652?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-22652,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-19093,S-19093,Arka,FALSE,Size,20x18x4,,,,,2.57,S-19093,draft,https://img.uline.com/is/image/uline/S-19093?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-19093,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-23993,S-23993,Arka,FALSE,Size,20x16x20,,,,,4.04,S-23993,draft,https://img.uline.com/is/image/uline/S-23993?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-23993,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4903,S-4903,Arka,FALSE,Size,20x18x6,,,,,2.67,S-4903,draft,https://img.uline.com/is/image/uline/S-4903?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4903,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-22199,S-22199,Arka,FALSE,Size,20x18x8,,,,,2.96,S-22199,draft,https://img.uline.com/is/image/uline/S-22199?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-22199,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12604,S-12604,Arka,FALSE,Size,20x18x10,,,,,3.25,S-12604,draft,https://img.uline.com/is/image/uline/S-12604?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-12604,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4227,S-4227,Arka,FALSE,Size,20x18x12,,,,,3.52,S-4227,draft,https://img.uline.com/is/image/uline/S-4227?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4227,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-19841,S-19841,Arka,FALSE,Size,20x18x14,,,,,3.82,S-19841,draft,https://img.uline.com/is/image/uline/S-19841?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-19841,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4795,S-4795,Arka,FALSE,Size,20x18x16,,,,,4.05,S-4795,draft,https://img.uline.com/is/image/uline/S-4795?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4795,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4647,S-4647,Arka,FALSE,Size,20x20x2,,,,,2.98,S-4647,draft,https://img.uline.com/is/image/uline/S-4647?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4647,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-23994,S-23994,Arka,FALSE,Size,20x20x3,,,,,3,S-23994,draft,https://img.uline.com/is/image/uline/S-23994?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-23994,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4500,S-4500,Arka,FALSE,Size,20x20x6,,,,,2.28,S-4500,draft,https://img.uline.com/is/image/uline/S-4500?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4500,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-22583,S-22583,Arka,FALSE,Size,20x20x6,,,,,5.67,S-22583,draft,https://img.uline.com/is/image/uline/S-22583?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-22583,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-19094,S-19094,Arka,FALSE,Size,20x20x7,,,,,3.1,S-19094,draft,https://img.uline.com/is/image/uline/S-19094?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-19094,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4470,S-4470,Arka,FALSE,Size,20x20x8,,,,,3.13,S-4470,draft,https://img.uline.com/is/image/uline/S-4470?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Flat Boxes",8.19258E+12,s-4470,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-21045,S-21045,Arka,FALSE,Size,20x20x8,,,,,6.1,S-21045,draft,https://img.uline.com/is/image/uline/S-21045?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-21045,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-18165,S-18165,Arka,FALSE,Size,20x20x10,,,,,6.54,S-18165,draft,https://img.uline.com/is/image/uline/S-18165?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-18165,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-14287,S-14287,Arka,FALSE,Size,20x20x11,,,,,3.35,S-14287,draft,https://img.uline.com/is/image/uline/S-14287?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-14287,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4210,S-4210,Arka,FALSE,Size,20x20x12,,,,,2.58,S-4210,draft,https://img.uline.com/is/image/uline/S-4210?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4210,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4543,S-4543,Arka,FALSE,Size,20x20x12,,,,,4.32,S-4543,draft,https://img.uline.com/is/image/uline/S-4543?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Multi-Depth Boxes",8.19258E+12,s-4543,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4996,S-4996,Arka,FALSE,Size,20x20x12,,,,,6.97,S-4996,draft,https://img.uline.com/is/image/uline/S-4996?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Heavy Duty Boxes > 275 Lb. Test Double Wall Boxes",8.19258E+12,s-4996,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-4350,S-4350,Arka,FALSE,Size,20x20x14,,,,,4.22,S-4350,draft,https://img.uline.com/is/image/uline/S-4350?$MediumRHD$,uline,"Home > All Products > Boxes, Corrugated > Corrugated Boxes (200# Test) > Misc Box Sizes",8.19258E+12,s-4350,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
